Gender,Married,Dependents,Education,Self_Employed,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,TotalIncome,Log_TotalIncome,Log_LoanAmount,Normalized_TotalIncome,Normalized_LoanAmount,Income_Per_LoanAmount,Credit_Income_Ratio,ApplicantDependencyRatio,LoanAmount_To_IncomeRatio
1,1,2,0,0,360.0,1.0,2,1,11179.0,9.32188174670909,5.303304908059076,0.5586080134936693,0.5823305867922495,1773.5140792105924,8.944543828264758e-05,0.00017889087656529517,0.5137924496906701
1,1,0,0,0,180.0,1.0,1,1,4600.0,8.434028950155469,4.30406509320417,-0.3691531292921053,-0.8170609866148268,867.2593414989848,0.00021734405564,0.0,0.4562276749355577
1,1,1,0,0,360.0,1.0,1,1,6325.0,8.752423403865594,5.170483995038151,-0.1258961037098799,0.3068598046255022,1025.04114832582,0.0001580777742649,0.00015807777426493836,0.530174273708083
0,0,0,0,0,360.0,1.0,2,0,2378.0,7.774435510302958,2.302585092994046,-0.6824963819551227,-1.5222661889617,720.0420074094627,0.0004203446826397,0.0,0.26241974088137593
1,1,0,1,0,180.0,1.0,2,0,6200.0,8.732465848349879,4.836281906951478,-0.143523424404244,-0.2440817597079924,1062.320172131388,0.0001612643122077,0.0,0.4969225664194301
1,1,0,0,0,360.0,1.0,1,1,8588.0,9.058237593766226,5.170483995038151,0.1932289101408889,0.3068598046255022,1391.7870959402596,0.0001164279892886,0.0,0.514054668806258
1,1,3,1,0,360.0,1.0,0,1,3095.0,8.037866234709618,4.736198448394496,-0.5813860704522499,-0.3763077351480311,539.5559494400441,0.0003229974160206,0.0009689922480620155,0.5240394497326467
1,1,3,0,0,360.0,1.0,2,1,5703.0,8.648922962094131,4.859812404361672,-0.2136096514850359,-0.2110252658479827,973.2393473475446,0.0001753155680224,0.0005259467040673212,0.503663717023494
1,1,2,0,0,360.0,1.0,2,1,5780.0,8.662331957082475,5.262690188904886,-0.2027512219373076,0.4941799364988903,922.9260630263924,0.0001729804532087,0.0003459609064175748,0.5446604621203622
1,1,2,0,0,360.0,1.0,0,1,3664.0,8.206583614320753,4.624972813284271,-0.5011465066515042,-0.5085337105880698,651.3809260281009,0.0002728512960436,0.0005457025920873125,0.5023549458770102
1,1,0,0,0,360.0,0.0,1,0,5297.0,8.575084669832014,4.919980925828125,-0.2708631891003307,-0.1228746155546235,894.7663964405463,0.0,0.0,0.5138315843127099
0,0,0,0,0,480.0,1.0,0,1,4328.0,8.37309184744198,4.736198448394496,-0.4075101791230417,-0.3763077351480311,754.5066717856255,0.0002310002310002,0.0,0.5052973475008736
1,1,2,0,0,360.0,1.0,0,1,5614.0,8.633196867172543,5.068904202220232,-0.2261603038194232,0.119539672752114,925.0434366629463,0.0001780943900267,0.00035618878005342833,0.5261912812654908
1,1,1,0,0,480.0,1.0,1,1,4725.0,8.460834457746854,4.820281565605037,-0.3515258085977412,-0.2661194222813322,811.8163952621115,0.0002115954295387,0.00021159542953872197,0.5094985634864403
1,1,0,0,0,180.0,1.0,2,1,5740.0,8.655388690167637,4.795790545596741,-0.2083919645595041,-0.2991759161413418,990.3739541382965,0.0001741856819369,0.0,0.4966957519255992
1,1,0,1,0,360.0,0.0,0,0,6096.0,8.715552125907816,5.389071729816501,-0.158189355221955,0.7806695499523075,954.1292159158592,0.0,0.0,0.5546850719318176
1,1,3,0,1,360.0,1.0,1,1,7040.0,8.859505484519133,5.236441962829949,-0.0250678293381168,0.4390857800655409,1128.8487958293153,0.0001420252804999,0.00042607584149978694,0.5311059435031432
0,0,1,0,1,360.0,1.0,1,1,7451.0,8.916237731721479,4.836281906951478,0.0328908011049524,-0.2440817597079924,1276.6689681533826,0.0001341921631776,0.00013419216317767042,0.4877133886655912
1,1,1,1,0,360.0,1.0,0,1,4867.0,8.490438454107418,4.836281906951478,-0.3315011722889435,-0.2440817597079924,833.9213351231397,0.0002054231717337,0.00020542317173377156,0.5095952026176787
1,0,3,0,0,360.0,1.0,0,1,9167.0,9.12347443895452,5.225746673713202,0.2748786595971837,0.4170481174922011,1472.4338268862707,0.00010907504363,0.0003272251308900524,0.516200905650025
1,1,0,0,0,360.0,1.0,2,1,4570.0,8.427487278331744,5.081404364984463,-0.3733836862587527,0.1415773353254538,751.4711612194653,0.0002187705097352,0.0,0.5389988037070733
1,0,0,0,0,360.0,1.0,1,1,5050.0,8.527341522468053,4.77912349311153,-0.3056947747923944,-0.3212135787146816,873.8349346608333,0.0001979805979014,0.0,0.5016219353364274
1,1,2,0,1,360.0,1.0,2,0,12893.0,9.980494888896912,5.480638923341991,2.028162485141421,1.0120650069723751,1989.4643340739044,7.755545214828603e-05,0.00015511090429657206,0.4991249464433356
1,1,2,1,0,300.0,1.0,2,1,3414.0,8.13593277200489,4.110873864173311,-0.5364011480402325,-0.9603057933415354,667.9875283034827,0.0002928257686676,0.0005856515373352855,0.4499676132436311
1,1,3,0,0,360.0,0.0,0,0,12893.0,11.302216779257382,5.8888779583328805,10.404665279103272,2.3453435926594324,1871.5674857332103,0.0,0.00023266635644485808,0.4786842943835981
1,1,2,1,0,360.0,1.0,2,1,5093.0,8.535818655539403,4.406719247264253,-0.2996309764735331,-0.7289103363214676,941.9760426023614,0.0001963093835885,0.00039261876717707107,0.46212280313283527
1,1,0,0,0,360.0,1.0,1,1,9862.0,9.196545660953994,5.170483995038151,0.3728865626578485,0.3068598046255022,1598.2538821801165,0.0001013890297069,0.0,0.5070819243067459
1,1,1,0,0,360.0,1.0,0,1,5938.0,8.68929604801586,5.081404364984463,-0.1804702885796313,0.1415773353254538,976.4192024772834,0.0001683785149014,0.00016837851490149856,0.5244348340481365
1,1,2,1,1,360.0,1.0,0,0,7383.0,8.907070776182689,5.236441962829949,0.0233015386472183,0.4390857800655409,1183.8481050579312,0.0001354279523293,0.00027085590465872155,0.528556026410827
1,1,1,0,0,360.0,0.0,0,0,4704.0,8.45638105201948,4.990432586778736,-0.3544871984743943,-0.0126863026879246,785.2521386155026,0.0,0.00021253985122210415,0.5277317569296758
1,1,0,1,0,360.0,1.0,0,1,5686.0,8.645938147306799,5.049856007249537,-0.2160069670994694,0.0864831788921043,939.8570797695799,0.0001758396342535,0.0,0.5235214999444596
1,0,0,1,0,120.0,1.0,1,1,3620.0,8.19450550976564,3.258096538021482,-0.5073513235359204,-1.3459648883749815,850.1451218111714,0.00027616680475,0.0,0.3543525570310445
1,1,2,0,0,360.0,1.0,2,1,4340.0,8.375860015299594,4.700480365792417,-0.4058179563363828,-0.4203830602947107,761.3393471265298,0.0002303616678184,0.00046072333563695,0.501338582073766
0,0,0,0,0,360.0,0.0,2,0,3180.0,8.064950891749143,4.276666119016055,-0.5693994923800823,-0.8390986491881666,602.6532526930049,0.0,0.0,0.47178039573370967
1,1,2,0,0,84.0,1.0,2,1,3620.0,8.19450550976564,4.691347882229144,-0.5073513235359204,-0.4314018915813806,636.0531942359752,0.00027616680475,0.0005523336095001381,0.5102338431627872
1,1,0,0,0,360.0,1.0,1,1,6277.0,8.744806737401898,4.90527477843843,-0.1326649948565157,-0.1449122781279633,1062.9479974274573,0.0001592863969417,0.0,0.503373223361251
1,1,0,0,0,360.0,1.0,2,1,2400.0,7.783640596221253,4.330733340286331,-0.6793939735129146,-0.795023324041487,450.21948141024217,0.0004164931278633,0.0,0.49304537143168453
0,0,0,0,0,360.0,1.0,2,1,2500.0,7.824445930877619,4.219507705176107,-0.6652921169574233,-0.8831739743348461,478.97237464000443,0.0003998400639744,0.0,0.47816120561310566
1,1,0,0,0,360.0,1.0,0,1,5772.0,8.660947155060933,4.867534450455582,-0.2038793704617469,-0.2000064345613128,983.7181270494007,0.0001732201628269,0.0,0.50383615315665
1,0,2,0,0,360.0,0.0,0,0,3547.0,8.17413934342947,4.394449154672439,-0.5176456788214291,-0.7399291676081375,657.5277471894867,0.0,0.0005636978579481398,0.4790039686741568
1,0,0,0,0,360.0,1.0,1,1,4750.0,8.46611040118692,4.553876891600541,-0.3480003444588683,-0.585665529594759,855.2584244680879,0.0002104820037886,0.0,0.48107160159779533
1,1,2,1,0,180.0,1.0,2,1,7551.0,8.929567707825337,4.897839799950911,0.0469926576604438,-0.1559311094146332,1280.2992716185422,0.0001324152542372,0.00026483050847457627,0.4932581099266789
0,0,1,1,0,360.0,1.0,0,0,4606.0,8.435332164935916,4.406719247264253,-0.3683070178987758,-0.7289103363214676,851.9029358386956,0.0002170609941393,0.00021706099413935315,0.46704442093101267
1,1,1,0,0,360.0,1.0,1,1,3750.0,8.229777750081887,4.762173934797756,-0.4890189100137816,-0.3432512412880214,650.7960437212348,0.0002665955745134,0.00026659557451346307,0.5159575954854932
1,1,0,0,0,300.0,1.0,0,1,12893.0,9.659311868393488,5.170483995038151,1.1913583171385655,0.3068598046255022,2089.4633241683473,7.755545214828603e-05,0.0,0.4850673344467421
0,0,1,0,0,360.0,1.0,2,0,2600.0,7.8636512654486515,5.081404364984463,-0.651190260401932,0.1415773353254538,427.53282695199346,0.0003844675124951,0.00038446751249519417,0.5732856824807916
1,1,3,0,0,360.0,0.0,1,0,12893.0,9.73014555852275,6.206575926724928,1.3535296675267157,3.832885816359868,1789.0604541037983,0.0,0.00023266635644485808,0.5784242061651403
1,1,2,0,0,360.0,1.0,1,1,3760.0,8.232440158470336,4.912654885736052,-0.4876087243582325,-0.1338934468412934,635.9241445109183,0.000265886732252,0.0005317734645041213,0.5321079586125363
1,0,0,0,1,360.0,1.0,2,1,7167.0,8.877381954654766,4.859812404361672,-0.0071584715126428,-0.2110252658479827,1223.0766969033584,0.0001395089285714,0.0,0.49201422266266226
1,1,3,0,0,360.0,1.0,2,0,5250.0,8.566173813637858,4.553876891600541,-0.2774910616814117,-0.585665529594759,945.2856270436761,0.0001904399162064,0.0005713197486193106,0.47603953057055903
1,0,0,1,0,360.0,1.0,1,1,6783.0,8.822322177471738,4.875197323201151,-0.0613096006857295,-0.1889876032746429,1154.5144148970005,0.0001474056603773,0.0,0.4963385679185719
1,1,0,0,1,360.0,1.0,1,1,9993.0,9.20974019190415,4.262679877041316,0.3913599947455421,-0.8501174804748365,1898.8424592563426,0.0001000600360216,0.0,0.41751110184188855
0,1,1,0,0,360.0,1.0,1,1,12000.0,9.39274525863144,6.208590026096629,0.6743842558142531,3.843904647646538,1664.6806041899245,8.332638946754438e-05,8.332638946754438e-05,0.5973965368717411
1,0,0,0,0,360.0,1.0,2,1,4950.0,8.507344855361422,4.836281906951478,-0.3197966313478856,-0.2440817597079924,848.1427180726405,0.0002019793981013,0.0,0.5086890168104276
1,1,0,1,0,360.0,1.0,2,1,4941.0,8.505525386548555,4.795790545596741,-0.3210657984378799,-0.2991759161413418,852.5152800343769,0.0002023472278429,0.0,0.5045266148448094
1,0,0,1,0,360.0,0.0,0,0,6045.0,8.707152175339404,4.7535901911063645,-0.1653813020652556,-0.3542700725746913,1050.6483428979845,0.0,0.0,0.4896997703592875
1,1,0,0,0,360.0,1.0,2,1,10039.0,9.21433239324572,5.783825182329737,0.3978468487610681,1.9486656663393165,1479.843558785864,9.9601593625498e-05,0.0,0.5662460315227573
1,1,2,1,0,180.0,1.0,1,1,3618.0,8.193953023563742,4.736198448394496,-0.5076333606670302,-0.3763077351480311,630.7313166636768,0.0002763194252555,0.0005526388505111909,0.5151427722390798
1,0,0,0,0,360.0,1.0,1,1,5762.0,8.659213451436667,4.976733742420574,-0.205289556117296,-0.0347239652612644,964.0717235073605,0.0001735207357279,0.0,0.5152317802522893
1,0,0,1,0,480.0,0.0,2,0,3784.0,8.23880116587155,4.634728988229636,-0.4842242787849146,-0.4975148793013999,671.5496003276082,0.0,0.0,0.5016591335843967
1,0,0,0,0,360.0,1.0,0,1,9508.0,9.159993997539445,5.236441962829949,0.3229659904514091,0.4390857800655409,1524.5872657308423,0.000105163529288,0.0,0.5153981354809968
1,1,3,0,0,360.0,1.0,0,1,12893.0,9.61587214452889,5.707110264748875,1.097439952478993,1.6842137154592387,1922.288361317515,7.755545214828603e-05,0.00023266635644485808,0.5376016390410423
1,0,0,0,0,360.0,1.0,2,0,12893.0,10.482177411118249,4.51085950651685,4.012716758195716,-0.6297408547414386,2339.562455684712,7.755545214828603e-05,0.0,0.39285749949734816
1,1,1,0,0,360.0,1.0,1,0,12893.0,10.077860939480908,5.857933154483459,2.3396724964522244,2.2241364485060635,1880.0124920393896,7.755545214828603e-05,7.755545214828603e-05,0.5287964153445992
1,1,0,0,0,360.0,1.0,2,1,3677.0,8.210124405164267,4.51085950651685,-0.4993132652992903,-0.6297408547414386,667.2280423138668,0.0002718868950516,0.0,0.4897718323964807
1,1,0,1,0,360.0,0.0,1,0,4511.0,8.414495793177895,4.762173934797756,-0.3817037816264926,-0.3432512412880214,782.8642541937306,0.0,0.0,0.5058341986034568
1,1,2,0,0,360.0,1.0,0,1,11500.0,9.35018926709258,5.111987788356544,0.6038749730367965,0.1966714917588032,1881.5482619104255,8.694896095991653e-05,0.00017389792191983307,0.4939028317684597
1,1,2,0,0,360.0,1.0,1,1,5726.0,8.652947112393857,4.762173934797756,-0.2103662244772729,-0.3432512412880214,993.7221723594107,0.000174611489436,0.00034922297887200976,0.49333886111148223
1,1,3,1,0,360.0,1.0,0,0,4234.0,8.351138607086154,5.159055299214529,-0.4207659242852036,0.2848221420521624,687.443088965278,0.0002361275088547,0.0007083825265643448,0.5517034359115449
1,0,0,0,0,360.0,0.0,0,0,6500.0,8.77971129020447,4.663439094112067,-0.10121785473777,-0.4644583854413902,1147.7125280216494,0.0,0.0,0.47684833996920234
0,0,1,0,0,360.0,1.0,1,1,3652.0,8.203304026795282,4.564348191467836,-0.5028387294381632,-0.5746466983080891,656.3212571060598,0.0002737476047084,0.0002737476047084588,0.4959466924246776
1,1,1,1,0,360.0,1.0,2,1,4583.0,8.430327258394575,4.912654885736052,-0.3715504449065389,-0.1338934468412934,775.1171155036005,0.00021815008726,0.0002181500872600349,0.5209421424227844
1,0,0,0,0,360.0,1.0,1,1,4133.0,8.327000740241713,4.812184355372417,-0.4350087994062498,-0.2771382535680021,711.0923789228598,0.0002418964683115,0.0,0.515941242998948
1,1,0,0,0,360.0,1.0,0,1,4801.0,8.4767877767812,4.709530201312334,-0.3408083976155677,-0.4093642290080408,840.87478841893,0.0002082465639316,0.0,0.49695427525041935
1,1,3,1,1,60.0,1.0,2,1,7100.0,8.867990898182093,4.836281906951478,-0.016606715404822,-0.2440817597079924,1216.5279390536864,0.0001408252358822,0.0004224757076468103,0.49009792944199315
1,1,0,0,0,360.0,1.0,0,0,12893.0,9.936341889407077,4.836281906951478,1.8965921634786869,-0.2440817597079924,2209.1119321435463,7.755545214828603e-05,0.0,0.4422211701003873
1,0,0,0,0,360.0,1.0,2,1,3750.0,8.229777750081887,4.61512051684126,-0.4890189100137816,-0.5195525418747398,667.8396285089054,0.0002665955745134,0.0,0.5000250972240706
1,1,2,1,0,360.0,1.0,0,0,2281.0,7.732807530422021,4.736198448394496,-0.6961751828139493,-0.3763077351480311,397.6501197650212,0.0004382120946538,0.0008764241893076249,0.5423454521235296
1,0,0,0,0,480.0,1.0,2,0,3750.0,8.229777750081887,4.736198448394496,-0.4890189100137816,-0.3763077351480311,653.743072827194,0.0002665955745134,0.0,0.5131432821719327
1,1,2,1,0,360.0,1.0,0,1,4652.0,8.445267451844648,4.709530201312334,-0.3618201638832498,-0.4093642290080408,814.7780703446913,0.0002149151085321,0.0004298302170642596,0.49861268887548216
1,1,0,0,1,360.0,1.0,0,1,5970.0,8.694669696546992,5.1298987149230735,-0.1759576944818741,0.2297279856188129,973.9149499266922,0.0001674761346508,0.0,0.5291463118903597
1,1,0,0,0,360.0,1.0,2,1,11146.0,9.318925682389624,4.919980925828125,0.5539544008303572,-0.1228746155546235,1882.7763365539604,8.971023593792052e-05,0.0,0.4767919720775401
1,1,0,0,0,360.0,1.0,2,0,5746.0,8.656433258507741,5.545177444479562,-0.2075458531661747,1.1883663075590936,877.8982768215677,0.0001740038280842,0.0,0.5742469601386224
1,1,1,0,0,360.0,1.0,2,0,12893.0,9.81651253852172,6.2166061010848646,1.5674548314735193,3.8879799727932176,1786.5738852037123,7.755545214828603e-05,7.755545214828603e-05,0.5747329445553883
1,1,1,0,0,360.0,1.0,2,1,3612.0,8.19229373114764,4.454347296253507,-0.5084794720603597,-0.6848350111747881,662.2240579511719,0.0002767783005812,0.0002767783005812344,0.4845740820009013
1,1,2,0,0,360.0,1.0,2,1,5318.0,8.579040594742317,5.003946305945459,-0.2679017992236776,0.0093513598854151,885.7507594186519,0.0001880052641473,0.00037601052829479227,0.522384914903899
0,1,0,1,0,360.0,1.0,1,1,3680.0,8.210939733379021,4.634728988229636,-0.4988902096026256,-0.4975148793013999,653.0926345680756,0.0002716653083401,0.0,0.5031765620432945
0,1,0,0,0,360.0,1.0,1,1,3166.0,8.06054004653864,3.610917912644224,-0.571373752297851,-1.2247577442216129,686.6311784293712,0.0003157562361856,0.0,0.398532305369997
1,1,3,0,0,360.0,1.0,0,1,12893.0,10.077608912764743,5.916202062607435,2.338826385058895,2.455531905526131,1864.1734124146294,7.755545214828603e-05,0.00023266635644485808,0.5340685078519235
0,1,0,0,0,360.0,1.0,1,1,5450.0,8.603554357064281,5.043425116919247,-0.249287348570429,0.0754643476054344,901.8064912796079,0.0001834525775087,0.0,0.5251623440033275
0,0,0,0,1,360.0,1.0,2,1,2500.0,7.824445930877619,4.543294782270004,-0.6652921169574233,-0.596684360881429,450.9953192451798,0.0003998400639744,0.0,0.5148532630669265
1,1,0,0,0,360.0,1.0,0,0,5566.0,8.624611588183507,4.912654885736052,-0.2329291949660591,-0.1338934468412934,941.3706883903645,0.0001796299622777,0.0,0.5104263003992286
1,1,0,0,0,360.0,1.0,0,0,12893.0,10.12651109664976,6.3473892096560105,2.507061533765907,4.65929816286011,1754.7729720178554,7.755545214828603e-05,0.0,0.5704743521594328
0,0,0,0,0,360.0,1.0,0,0,3418.0,8.137103389639302,4.912654885736052,-0.5358370737780128,-0.1338934468412934,578.0821079623188,0.000292483182217,0.0,0.5376599865671418
1,1,1,0,0,360.0,1.0,2,1,5649.0,8.639410824140487,3.80666248977032,-0.2212246540250012,-1.1366070939282538,1175.2437397096983,0.0001769911504424,0.00017699115044247788,0.3949061368187663
1,1,0,0,0,360.0,1.0,0,1,8875.0,9.091106284052485,5.236441962829949,0.233701238455149,0.4390857800655409,1423.087082810394,0.0001126633618747,0.0,0.5189165405090796
1,1,1,0,0,360.0,1.0,1,0,5708.0,8.64979915596426,5.14166355650266,-0.2129045586572614,0.2517656481921527,929.3898872002674,0.000175162024873,0.00017516202487300754,0.53282596595026
0,0,0,0,0,360.0,1.0,0,1,7200.0,8.881975184248867,4.795790545596741,-0.0025048588493307,-0.2991759161413418,1242.2809180828808,0.0001388696014442,0.0,0.48530688006997574
1,0,1,0,0,360.0,1.0,1,1,12893.0,10.537945736747394,5.030437921392435,4.301240743321069,0.0534266850320946,2137.9873515094555,7.755545214828603e-05,7.755545214828603e-05,0.43599077653580137
1,0,0,0,0,360.0,1.0,0,1,6500.0,8.77971129020447,4.948759890378168,-0.10121785473777,-0.078799290407944,1092.6647099193624,0.0001538224888478,0.0,0.5060231067695151
0,0,0,0,0,360.0,1.0,0,0,2378.0,7.774435510302958,3.8501476017100575,-0.6824963819551227,-1.114569431354914,490.2943570545293,0.0004203446826397,0.0,0.4387914866077946
1,1,0,0,0,360.0,1.0,1,1,5690.0,8.646641258603124,4.836281906951478,-0.2154428928372498,-0.2440817597079924,974.935770875419,0.0001757160428747,0.0,0.5013436052303031
1,1,0,1,0,360.0,1.0,0,1,6314.0,8.750683034784592,5.272999558563747,-0.1274473079309839,0.5162175990722302,1006.5360185431992,0.0001583531274742,0.0,0.5407825831024191
0,1,0,1,0,360.0,1.0,1,1,3572.0,8.181160858023409,4.61512051684126,-0.5141202146825562,-0.5195525418747398,636.1395074756828,0.0002798768541841,0.0,0.5026728741832368
0,1,0,0,1,360.0,0.0,0,0,5500.0,8.612685172875459,4.663439094112067,-0.2422364202926833,-0.4644583854413902,971.1413698644725,0.0,0.0,0.4851338632488558
1,0,0,0,1,180.0,1.0,1,1,6950.0,8.846640813100485,5.170483995038151,-0.037759500238059,0.3068598046255022,1126.3297993461579,0.0001438641922025,0.0,0.5251013105057177
1,1,1,0,1,360.0,1.0,1,1,5529.0,8.61794309451638,5.093750200806762,-0.2381468818915909,0.1636149978987936,907.3230470241472,0.0001808318264014,0.00018083182640144665,0.5296091015251417
0,0,0,0,0,360.0,0.0,1,0,3300.0,8.101980731853192,4.6443908991413725,-0.5524772645134927,-0.48649604801473,584.651215510605,0.0,0.0,0.5102615612981812
1,1,0,0,0,360.0,1.0,1,1,4567.0,8.426830751335846,4.7535901911063645,-0.3738067419554174,-0.3542700725746913,793.7652575707353,0.0002189141856392,0.0,0.5042617520668596
1,1,0,0,0,360.0,1.0,2,1,6100.0,8.716207971151853,4.7535901911063645,-0.1576252809597353,-0.3542700725746913,1060.2075916753856,0.0001639075561383,0.0,0.48924335555806636
0,0,0,1,0,360.0,1.0,0,1,2213.0,7.7025561132685825,4.204692619390966,-0.7057644452716834,-0.894192805621516,425.1932173199034,0.0004516711833785,0.0,0.48315604802365714
1,0,2,0,0,360.0,1.0,1,1,3617.0,8.193676665955241,4.68213122712422,-0.5077743792325852,-0.4424207228680504,636.5569282761176,0.0002763957987838,0.000552791597567717,0.5092773432485879
1,0,0,0,0,360.0,1.0,2,1,11376.0,9.339349052539715,5.220355825078324,0.5863886709079872,0.4060292862055312,1828.834285353243,8.78966335589347e-05,0.0,0.5049017881639287
1,1,0,0,0,360.0,1.0,0,1,5461.0,8.60557030203365,4.762173934797756,-0.2477361443493249,-0.3432512412880214,947.7325852697768,0.0001830831197363,0.0,0.4957721181624718
1,0,0,0,1,180.0,1.0,2,0,10383.0,9.248021438943873,4.795790545596741,0.4463572353119583,-0.2991759161413418,1791.4726072853543,9.63020030816641e-05,0.0,0.46797233731109167
1,0,0,0,0,360.0,1.0,2,1,3254.0,8.08794755464267,3.9318256327243257,-0.5589641185290186,-1.0704941062082345,659.7962382142249,0.0003072196620583,0.0,0.4326417608688458
1,1,0,0,0,360.0,1.0,0,1,5704.0,8.649098262296176,4.795790545596741,-0.213468632919481,-0.2991759161413418,984.1625495478821,0.0001752848378615,0.0,0.4970195571887043
1,1,0,0,0,180.0,1.0,0,1,7159.0,8.87626525995469,4.962844630259907,-0.0082866200370821,-0.0567616278346042,1200.6014652251563,0.0001396648044692,0.0,0.5025021604454836
1,1,0,0,0,360.0,0.0,2,0,5230.0,8.562357743370612,4.653960350157523,-0.2803114329925099,-0.4754772167280601,925.0153301577873,0.0,0.0,0.48669590440537736
0,0,0,0,0,360.0,0.0,2,0,3510.0,8.163656176168432,4.343805421853684,-0.5228633657469608,-0.7840044927548171,656.8352930003268,0.0,0.0,0.4740253604396956
1,0,0,0,0,360.0,1.0,0,1,5505.0,8.613593685702552,4.836281906951478,-0.2415313274649088,-0.2440817597079924,943.2375076747244,0.0001816200508536,0.0,0.5030670179190173
1,1,2,1,0,360.0,1.0,0,1,5191.0,8.554874258383926,4.836281906951478,-0.2858111570491515,-0.2440817597079924,889.436131215167,0.0001926040061633,0.0003852080123266564,0.5061586135168531
0,0,3,0,0,360.0,1.0,0,1,3083.0,8.03398273468322,5.545177444479562,-0.5830782932389088,1.1883663075590936,471.03383004540433,0.0003242542153047,0.0009727626459143969,0.6138131549876163
1,0,0,1,0,360.0,1.0,0,1,4885.0,8.494129251817686,3.8918202981106265,-0.328962838108955,-1.092531768781574,998.6057750090981,0.0002046663937781,0.0,0.40991861337526275
1,1,1,0,0,180.0,1.0,0,1,12893.0,9.5876803163585,5.225746673713202,1.0386352106425942,0.4170481174922011,2070.9162572318846,7.755545214828603e-05,7.755545214828603e-05,0.49356861159088455
1,1,1,0,0,360.0,1.0,1,1,5900.0,8.682877107057168,5.159055299214529,-0.185828994070718,0.2848221420521624,957.9391178306896,0.0001694628029147,0.0001694628029147602,0.5328018978423734
1,1,1,0,0,360.0,0.0,2,0,12893.0,9.521568058002975,5.198497031265826,0.90706488897986,0.3619539610588517,2080.020355735664,0.0,7.755545214828603e-05,0.49408006512030456
1,1,0,1,0,360.0,1.0,1,1,4625.0,8.439447842791385,4.663439094112067,-0.3656276651532325,-0.4644583854413902,816.6416064769428,0.0002161694768698,0.0,0.49403727546133874
1,1,0,1,0,360.0,0.0,1,0,4874.0,8.491875383431948,4.820281565605037,-0.3305140423300591,-0.2661194222813322,837.4165313243453,0.0,0.0,0.5078323693565162
0,0,0,0,0,360.0,1.0,2,1,3410.0,8.134760782418645,4.48863636973214,-0.5369652223024521,-0.6517785173147784,621.2836432023311,0.0002931691586045,0.0,0.4913797390700434
1,1,1,0,0,360.0,1.0,2,1,9538.0,9.163143937145207,5.236441962829949,0.3271965474180566,0.4390857800655409,1529.3977009403422,0.0001048327916972,0.0001048327916972429,0.5152383942621646
1,1,3,0,0,300.0,1.0,2,1,12893.0,10.85445020594156,6.55250788703459,6.281705477974271,6.091746230127196,1707.1150659946277,7.755545214828603e-05,0.00023266635644485808,0.5527466709295731
1,0,1,1,0,240.0,1.0,2,1,3596.0,8.187855443695623,4.61512051684126,-0.5107357691092383,-0.5195525418747398,640.4136810981397,0.0002780094523213,0.00027800945232137893,0.5023066095372658
1,1,1,0,0,360.0,1.0,1,1,8069.0,8.995908761263994,5.525452939131784,0.1200402746178889,1.1332721511257442,1236.5425167059109,0.0001239157372986,0.00012391573729863693,0.5527714459083443
0,1,0,0,0,360.0,0.0,2,0,6085.0,8.713746330456916,4.795790545596741,-0.1597405594430591,-0.2991759161413418,1049.8999147964346,0.0,0.0,0.4937117341184631
1,1,3,0,0,360.0,1.0,0,1,6894.0,8.838551790227402,5.017279836814924,-0.0456565399091342,0.0313890224587549,1145.7004139679736,0.0001450326323422,0.00043509789702683103,0.5099612162227545
0,0,0,1,0,360.0,1.0,0,1,4350.0,8.37816098272068,5.043425116919247,-0.4044077706808336,0.0754643476054344,719.7905022139989,0.0002298322224775,0.0,0.5377840203651643
0,0,0,0,0,360.0,1.0,2,1,3477.0,8.154212694914229,4.007333185232471,-0.527516978410273,-1.0264187810615548,694.3815942294993,0.0002875215641173,0.0,0.4377583653325873
1,1,0,0,0,360.0,1.0,0,0,3250.0,8.086717920303906,5.14166355650266,-0.5595281927912383,0.2517656481921527,529.1725881921634,0.0003075976622577,0.0,0.5658438615128373
1,1,0,0,0,360.0,1.0,1,1,5052.0,8.527737405291909,4.812184355372417,-0.3054127376612845,-0.2771382535680021,869.2084922134738,0.0001979022362952,0.0,0.5050710520946586
1,1,0,0,0,360.0,1.0,2,1,3338.0,8.113426639943654,4.836281906951478,-0.5471185590224059,-0.2440817597079924,571.9394733184796,0.0002994908655286,0.0,0.5306765608617857
1,0,0,0,1,360.0,1.0,0,1,6822.0,8.828054536815424,4.955827057601261,-0.0558098766290879,-0.0677804591212741,1145.4328565993644,0.0001465630954125,0.0,0.5042531092025353
1,0,0,0,1,360.0,1.0,0,1,6400.0,8.764209507142004,5.303304908059076,-0.1153197112932613,0.5823305867922495,1015.3403799040873,0.0001562255897516,0.0,0.5431371483969069
0,1,0,0,0,360.0,1.0,1,1,5126.0,8.5422759717837,4.976733742420574,-0.2949773638102209,-0.0347239652612644,857.659086202487,0.0001950458357714,0.0,0.5215457776673684
0,0,0,0,0,360.0,1.0,2,1,4223.0,8.348537825386098,4.709530201312334,-0.4223171285063076,-0.4093642290080408,739.64053978195,0.0002367424242424,0.0,0.5037718506656231
1,1,0,0,0,360.0,1.0,2,0,6784.0,8.82246957226897,4.709530201312334,-0.0611685821201746,-0.4093642290080408,1188.18882829286,0.000147383935151,0.0,0.4794649824732867
